08:30:00	221	HOME	NaN	16:33:38
08:30:07	209	HOME	NaN	16:33:45
08:30:14	201	HOME	NaN	16:33:52
08:30:21	193	HOME	NaN	16:33:59
08:30:28	186	HOME	NaN	16:34:06
08:30:34	176	HOME	NaN	16:34:12
08:30:41	167	HOME	NaN	16:34:19
08:30:48	152	HOME	NaN	16:34:26
08:30:55	142	HOME	NaN	16:34:33
08:31:02	137	HOME	NaN	16:34:40
08:31:09	132	HOME	NaN	16:34:47
08:31:15	127	HOME	NaN	16:34:53
08:31:22	124	HOME	NaN	16:35:00
08:31:29	111	HOME	NaN	16:35:07
08:31:36	102	HOME	NaN	16:35:14
08:31:43	98	HOME	NaN	16:35:21
08:31:50	95	HOME	NaN	16:35:28
08:31:57	93	HOME	NaN	16:35:35
08:32:03	92	HOME	NaN	16:35:41
08:32:10	97	HOME	NaN	16:35:48
08:32:17	90	HOME	NaN	16:35:55
08:32:24	88	HOME	NaN	16:36:02
08:32:31	94	HOME	NaN	16:36:09
08:32:38	92	HOME	NaN	16:36:16
08:32:45	82	HOME	NaN	16:36:23
08:32:51	77	HOME	NaN	16:36:29
08:32:58	76	HOME	NaN	16:36:36
08:33:05	74	HOME	NaN	16:36:43
08:41:19	73	HOME	NaN	16:36:50
08:41:26	72	ELEVATOR	NaN	16:36:57
08:41:32	69	ELEVATOR	NaN	16:37:03
08:41:39	67	ELEVATOR	NaN	16:37:10
08:41:46	69	ELEVATOR	NaN	16:37:17
08:41:53	71	ELEVATOR	NaN	16:37:24
08:42:00	69	ELEVATOR	NaN	16:37:31
08:42:07	66	ELEVATOR	NaN	16:37:38
08:42:13	67	ELEVATOR	NaN	16:37:44
08:42:20	66	ELEVATOR	NaN	16:37:51
08:42:27	66	ELEVATOR	NaN	16:37:58
08:42:34	65	ELEVATOR	NaN	16:38:05
08:42:41	64	ROAD	NaN	16:38:12
08:42:48	64	ROAD	NaN	16:38:19
08:42:54	63	ROAD	NaN	16:38:26
08:43:01	62	ROAD	NaN	16:38:33
08:43:08	61	ROAD	NaN	16:38:40
08:43:15	62	ROAD	NaN	16:38:46
08:43:22	62	ROAD	NaN	16:38:53
08:43:29	61	ROAD	NaN	16:39:00
08:43:36	62	ROAD	NaN	16:39:07
08:43:42	62	ROAD	NaN	16:39:14
08:43:49	61	ROAD	NaN	16:39:21
08:43:56	61	ROAD	NaN	16:39:27
08:44:03	60	ROAD	NaN	16:39:34
08:44:10	61	ROAD	NaN	16:39:41
08:44:17	60	ROAD	NaN	16:39:48
08:44:24	61	ROAD	NaN	16:39:55
08:44:30	60	ROAD	NaN	16:40:02
08:44:37	59	ROAD	NaN	16:40:08
08:44:44	61	ROAD	NaN	16:40:15
08:44:51	59	ROAD	NaN	16:40:22
08:44:58	59	ROAD	NaN	16:40:29
08:45:05	57	ROAD	NaN	16:40:36
08:45:12	58	ROAD	NaN	16:40:43
08:45:19	58	ROAD	NaN	16:40:50
08:45:25	58	ROAD	NaN	16:40:57
08:45:32	56	ROAD	NaN	16:41:03
08:45:39	56	ROAD	NaN	16:41:10
08:45:46	57	ROAD	NaN	16:41:17
08:45:53	57	ROAD	NaN	16:41:24
08:46:00	55	ROAD	NaN	16:41:31
08:46:07	56	ROAD	NaN	16:41:38
08:46:13	61	ROAD	NaN	16:41:45
08:46:20	60	ROAD	NaN	16:41:51
08:46:27	64	ROAD	NaN	16:41:58
08:46:34	64	ROAD	NaN	16:42:05
08:46:41	64	ROAD	NaN	16:42:12
08:46:48	66	ROAD	NaN	16:42:19
08:46:54	68	ROAD	NaN	16:42:26
08:47:01	70	ROAD	NaN	16:42:33
08:47:08	69	ROAD	NaN	16:42:40
08:47:15	68	ROAD	NaN	16:42:47
08:47:22	69	ROAD	NaN	16:42:53
08:47:29	67	ROAD	NaN	16:43:00
08:47:36	69	ROAD	NaN	16:43:07
08:47:42	67	ROAD	NaN	16:43:14
08:47:49	73	ROAD	NaN	16:43:21
08:47:56	71	ROAD	NaN	16:43:28
08:48:03	72	ROAD	NaN	16:43:34
08:48:10	74	ROAD	NaN	16:43:41
08:48:17	73	ROAD	NaN	16:43:48
08:48:23	74	BUS	NaN	16:43:55
08:48:30	71	BUS	NaN	16:44:02
08:48:37	68	BUS	NaN	16:44:09
08:48:44	69	BUS	NaN	16:44:16
08:48:51	69	BUS	NaN	16:44:22
08:48:58	69	BUS	NaN	16:44:29
08:49:04	73	BUS	NaN	16:44:36
08:49:11	72	BUS	NaN	16:44:43
08:49:18	67	BUS	NaN	16:44:50
08:49:25	65	BUS	NaN	16:44:57
08:49:32	63	BUS	NaN	16:45:04
08:49:39	65	BUS	NaN	16:45:10
08:49:45	66	BUS	NaN	16:45:17
08:49:52	67	BUS	NaN	16:45:24
08:49:59	65	BUS	NaN	16:45:31
08:50:06	65	BUS	NaN	16:45:38
08:50:13	66	BUS	NaN	16:45:45
08:50:20	65	BUS	NaN	16:45:51
08:50:26	67	BUS	NaN	16:45:58
08:50:33	64	BUS	NaN	16:46:05
08:50:40	66	BUS	NaN	16:46:12
08:50:47	70	BUS	NaN	16:46:19
08:50:54	67	BUS	NaN	16:46:26
08:51:01	66	BUS	NaN	16:46:32
08:51:08	67	BUS	NaN	16:46:39
08:51:15	67	BUS	NaN	16:46:46
08:51:21	65	BUS	NaN	16:46:53
08:51:28	65	BUS	NaN	16:47:00
08:51:35	61	BUS	NaN	16:47:07
08:51:42	65	BUS	NaN	16:47:14
08:51:49	64	BUS	NaN	16:47:20
08:51:56	66	BUS	NaN	16:47:27
08:52:03	66	BUS	NaN	16:47:34
08:52:09	66	BUS	NaN	16:47:41
08:52:16	66	BUS	NaN	16:47:48
08:52:23	69	BUS	NaN	16:47:55
08:52:30	67	BUS	NaN	16:48:02
08:52:36	67	BUS	NaN	16:48:08
08:52:43	69	BUS	NaN	16:48:15
08:52:50	69	BUS	NaN	16:48:22
08:52:57	70	BUS	NaN	16:48:29
08:53:04	73	BUS	NaN	16:48:36
08:53:11	72	BUS	NaN	16:48:43
08:53:17	71	BUS	NaN	16:48:50
08:53:24	70	BUS	NaN	16:48:57
08:53:31	71	BUS	NaN	16:49:03
08:53:38	72	BUS	NaN	16:49:10
08:53:45	72	BUS	NaN	16:49:17
08:53:52	72	BUS	NaN	16:49:24
08:53:59	73	BUS	NaN	16:49:31
08:54:05	72	BUS	NaN	16:49:38
08:54:12	72	BUS	NaN	16:49:45
08:54:19	74	BUS	NaN	16:49:51
08:54:26	76	BUS	NaN	16:49:58
08:54:33	74	BUS	NaN	16:50:05
08:54:40	75	BUS	NaN	16:50:12
08:54:46	71	BUS	NaN	16:50:19
08:54:53	71	BUS	NaN	16:50:26
08:55:00	75	BUS	NaN	16:50:32
08:55:07	75	BUS	NaN	16:50:39
08:55:14	75	BUS	NaN	16:50:46
08:55:21	74	BUS	NaN	16:50:53
08:55:28	73	BUS	NaN	16:51:00
08:55:35	72	BUS	NaN	16:51:07
08:55:41	75	BUS	NaN	16:51:14
08:55:48	76	BUS	NaN	16:51:20
08:55:55	75	BUS	NaN	16:51:27
08:56:02	74	BUS	NaN	16:51:34
08:56:09	73	BUS	NaN	16:51:41
08:56:16	73	BUS	NaN	16:51:48
08:56:23	75	BUS	NaN	16:51:55
08:56:29	74	BUS	NaN	16:52:01
08:56:36	74	BUS	NaN	16:52:08
08:56:43	73	BUS	NaN	16:52:15
08:56:50	72	BUS	NaN	16:52:22
08:56:57	71	BUS	NaN	16:52:29
08:57:04	71	BUS	NaN	16:52:36
08:57:11	69	BUS	NaN	16:52:42
08:57:18	70	BUS	NaN	16:52:49
08:57:24	71	BUS	NaN	16:52:56
08:57:31	70	BUS	NaN	16:53:03
08:57:38	69	BUS	NaN	16:53:10
08:57:45	69	BUS	NaN	16:53:17
08:57:52	68	BUS	NaN	16:53:23
08:57:59	70	BUS	NaN	16:53:30
08:58:06	71	BUS	NaN	16:53:37
08:58:13	71	BUS	NaN	16:53:44
08:58:19	70	BUS	NaN	16:53:51
08:58:26	69	BUS	NaN	16:53:58
08:58:33	68	BUS	NaN	16:54:04
08:58:40	71	BUS	NaN	16:54:11
08:58:47	71	BUS	NaN	16:54:18
08:58:54	70	BUS	NaN	16:54:25
08:59:01	72	BUS	NaN	16:54:32
08:59:07	72	BUS	NaN	16:54:39
08:59:14	76	BUS	NaN	16:54:46
08:59:21	75	BUS	NaN	16:54:53
08:59:28	76	BUS	NaN	16:54:59
08:59:35	72	BUS	NaN	16:55:06
08:59:42	73	BUS	NaN	16:55:13
08:59:49	70	BUS	NaN	16:55:20
08:59:55	66	BUS	NaN	16:55:27
09:00:02	59	BUS	NaN	16:55:34
09:00:09	55	BUS	NaN	16:55:41
09:00:16	51	BUS	NaN	16:55:47
09:00:23	52	ROAD	NaN	16:55:54
09:00:30	53	ROAD	NaN	16:56:01
09:00:37	49	ROAD	NaN	16:56:08
09:00:43	50	ROAD	NaN	16:56:14
09:00:50	52	ROAD	NaN	16:56:21
09:00:57	47	ROAD	NaN	16:56:28
09:01:04	47	ROAD	NaN	16:56:35
09:01:11	48	ROAD	NaN	16:56:42
09:01:18	60	ROAD	NaN	16:56:49
09:01:25	58	ROAD	NaN	16:56:55
09:01:32	54	ROAD	NaN	16:57:02
09:01:38	57	ROAD	NaN	16:57:09
09:01:45	52	ROAD	NaN	16:57:16
09:01:52	55	ROAD	NaN	16:57:23
09:01:59	54	ROAD	NaN	16:57:30
09:02:06	52	ROAD	NaN	16:57:37
09:02:13	51	ROAD	NaN	16:57:43
09:02:20	50	ROAD	NaN	16:57:50
09:02:26	49	ROAD	NaN	16:57:57
09:02:33	47	ROAD	NaN	16:58:04
09:02:40	50	ROAD	NaN	16:58:11
09:02:47	48	ROAD	NaN	16:58:18
09:02:54	47	ROAD	NaN	16:58:24
09:03:01	47	ROAD	NaN	16:58:31
09:03:07	48	ROAD	NaN	16:58:38
09:03:14	48	ROAD	NaN	16:58:45
09:03:21	47	ROAD	NaN	16:58:52
09:03:28	49	ROAD	NaN	16:58:59
09:03:35	47	ROAD	NaN	16:59:06
09:03:42	49	ROAD	NaN	16:59:13
09:03:49	50	ROAD	NaN	16:59:19
09:03:55	51	ROAD	NaN	16:59:26
09:04:02	51	ROAD	NaN	16:59:33
09:04:09	51	ROAD	NaN	16:59:40
09:04:16	52	ROAD	NaN	16:59:47
09:04:23	50	ROAD	NaN	16:59:54
09:04:30	50	ROAD	NaN	17:00:01
09:04:37	48	ROAD	NaN	17:00:07
09:04:43	49	ROAD	NaN	17:00:14
09:04:50	48	ROAD	NaN	17:00:21
09:04:57	48	ROAD	NaN	17:00:28
09:05:04	49	ROAD	NaN	17:00:35
09:05:11	51	STUDIO	STUDY	17:00:42
09:05:18	50	STUDIO	STUDY	17:00:49
09:05:24	50	STUDIO	STUDY	17:00:56
09:05:31	52	STUDIO	STUDY	17:01:02
09:05:38	48	STUDIO	STUDY	17:01:09
09:05:45	52	STUDIO	STUDY	17:01:16
09:05:52	49	STUDIO	STUDY	17:01:23
09:05:59	50	STUDIO	STUDY	17:01:30
09:06:06	51	STUDIO	STUDY	17:01:37
09:06:13	50	STUDIO	STUDY	17:01:44
09:06:19	50	STUDIO	STUDY	17:01:51
09:06:26	51	STUDIO	STUDY	17:01:57
09:06:33	49	STUDIO	STUDY	17:02:04
09:06:40	50	STUDIO	STUDY	17:02:11
09:06:47	48	STUDIO	STUDY	17:02:18
09:06:54	51	STUDIO	STUDY	17:02:25
09:07:01	49	STUDIO	STUDY	17:02:32
09:07:07	51	STUDIO	STUDY	17:02:39
09:07:14	49	STUDIO	STUDY	17:02:45
09:07:21	49	STUDIO	STUDY	17:02:52
09:07:28	51	STUDIO	STUDY	17:02:59
09:07:35	50	STUDIO	STUDY	17:03:06
09:07:42	51	STUDIO	STUDY	17:03:13
09:07:49	50	STUDIO	STUDY	17:03:20
09:07:55	52	STUDIO	STUDY	17:03:27
09:08:02	50	STUDIO	STUDY	17:03:33
09:08:09	51	STUDIO	STUDY	17:03:40
09:08:16	50	STUDIO	STUDY	17:03:47
09:08:23	50	STUDIO	STUDY	17:03:54
09:08:30	52	STUDIO	STUDY	17:04:01
09:08:37	50	STUDIO	STUDY	17:04:08
09:08:43	50	STUDIO	STUDY	17:04:15
09:08:50	49	STUDIO	STUDY	17:04:21
09:08:57	51	STUDIO	STUDY	17:04:28
09:09:04	51	STUDIO	STUDY	17:04:35
09:09:11	51	STUDIO	STUDY	17:04:42
09:09:18	51	STUDIO	STUDY	17:04:49
09:09:24	50	STUDIO	STUDY	17:04:56
09:09:31	52	STUDIO	STUDY	17:05:03
09:09:38	51	STUDIO	STUDY	17:05:10
09:09:45	48	STUDIO	STUDY	17:05:16
09:09:52	53	STUDIO	STUDY	17:05:23
09:09:59	49	STUDIO	STUDY	17:05:30
09:10:06	50	STUDIO	STUDY	17:05:37
09:10:13	51	STUDIO	STUDY	17:05:44
09:10:19	50	STUDIO	STUDY	17:05:51
09:10:26	52	STUDIO	STUDY	17:05:58
09:10:33	52	STUDIO	STUDY	17:06:04
09:10:40	52	STUDIO	STUDY	17:06:11
09:10:47	51	STUDIO	STUDY	17:06:18
09:10:54	52	STUDIO	STUDY	17:06:25
09:11:01	51	STUDIO	STUDY	17:06:32
09:11:07	51	STUDIO	STUDY	17:06:39
09:11:14	48	STUDIO	STUDY	17:06:45
09:11:21	50	STUDIO	STUDY	17:06:52
09:11:28	48	STUDIO	STUDY	17:06:59
09:11:35	51	STUDIO	STUDY	17:07:06
09:11:42	48	STUDIO	STUDY	17:07:13
09:11:48	50	STUDIO	STUDY	17:07:20
09:11:55	52	STUDIO	STUDY	17:07:27
09:12:02	52	STUDIO	STUDY	17:07:33
09:12:09	52	STUDIO	STUDY	17:07:40
09:12:16	51	STUDIO	STUDY	17:07:47
09:12:23	51	STUDIO	STUDY	17:07:54
09:12:30	51	STUDIO	STUDY	17:08:01
09:12:36	51	STUDIO	STUDY	17:08:08
09:12:43	51	STUDIO	STUDY	17:08:15
09:12:50	51	STUDIO	STUDY	17:08:21
09:12:57	50	STUDIO	STUDY	17:08:28
09:13:04	50	STUDIO	STUDY	17:08:35
09:13:11	51	STUDIO	STUDY	17:08:42
09:13:18	50	STUDIO	STUDY	17:08:49
09:13:25	51	STUDIO	STUDY	17:08:56
09:13:31	51	STUDIO	STUDY	17:09:02
09:13:38	53	STUDIO	STUDY	17:09:09
09:13:45	51	STUDIO	STUDY	17:09:16
09:13:52	50	STUDIO	STUDY	17:09:23
09:13:59	51	STUDIO	STUDY	17:09:30
09:14:06	52	STUDIO	STUDY	17:09:37
09:14:13	51	STUDIO	STUDY	17:09:44
09:14:19	50	STUDIO	STUDY	17:09:51
09:14:26	52	STUDIO	STUDY	17:09:57
09:14:33	53	STUDIO	STUDY	17:10:04
09:14:40	51	STUDIO	STUDY	17:10:11
09:14:47	51	STUDIO	STUDY	17:10:18
09:14:54	52	STUDIO	STUDY	17:10:25
09:15:00	51	STUDIO	STUDY	17:10:32
09:15:07	50	STUDIO	STUDY	17:10:39
09:15:14	51	STUDIO	STUDY	17:10:45
09:15:21	52	STUDIO	STUDY	17:10:52
09:15:28	51	STUDIO	STUDY	17:10:59
09:15:34	50	STUDIO	STUDY	17:11:06
09:15:41	52	STUDIO	STUDY	17:11:13
09:15:48	50	STUDIO	STUDY	17:11:20
09:15:55	52	STUDIO	STUDY	17:11:27
09:16:02	50	STUDIO	STUDY	17:11:33
09:16:09	53	STUDIO	STUDY	17:11:40
09:16:16	52	STUDIO	STUDY	17:11:47
09:16:22	54	STUDIO	STUDY	17:11:54
09:16:29	53	STUDIO	STUDY	17:12:01
09:16:36	52	STUDIO	STUDY	17:12:08
09:16:43	50	STUDIO	STUDY	17:12:15
09:16:50	53	STUDIO	STUDY	17:12:21
09:16:57	53	STUDIO	STUDY	17:12:28
09:17:04	51	STUDIO	STUDY	17:12:35
09:17:10	51	STUDIO	STUDY	17:12:42
09:17:17	52	STUDIO	STUDY	17:12:49
09:17:24	52	STUDIO	STUDY	17:12:56
09:17:31	52	STUDIO	STUDY	17:13:02
09:17:38	52	STUDIO	STUDY	17:13:09
09:17:45	53	STUDIO	STUDY	17:13:16
09:17:51	53	STUDIO	STUDY	17:13:23
09:17:58	52	STUDIO	STUDY	17:13:30
09:18:05	53	STUDIO	STUDY	17:13:37
09:18:12	51	STUDIO	STUDY	17:13:44
09:18:19	54	STUDIO	STUDY	17:13:51
09:18:26	50	STUDIO	STUDY	17:13:57
09:18:33	53	STUDIO	STUDY	17:14:04
09:18:40	53	STUDIO	STUDY	17:14:11
09:18:46	53	STUDIO	STUDY	17:14:18
09:18:53	52	STUDIO	STUDY	17:14:25
09:19:00	52	STUDIO	STUDY	17:14:32
09:19:07	54	STUDIO	STUDY	17:14:39
09:19:14	51	STUDIO	STUDY	17:14:45
09:19:21	53	STUDIO	STUDY	17:14:52
09:19:27	53	STUDIO	STUDY	17:14:59
09:19:34	54	STUDIO	STUDY	17:15:06
09:19:41	51	STUDIO	STUDY	17:15:13
09:19:48	53	STUDIO	STUDY	17:15:20
09:19:55	53	STUDIO	STUDY	17:15:26
09:20:02	50	STUDIO	STUDY	17:15:33
09:20:09	52	STUDIO	STUDY	17:15:40
09:20:15	53	STUDIO	STUDY	17:15:47
09:20:22	52	STUDIO	STUDY	17:15:54
09:20:29	54	STUDIO	STUDY	17:16:01
09:20:36	53	STUDIO	STUDY	17:16:08
09:20:43	52	STUDIO	STUDY	17:16:14
09:20:50	53	STUDIO	STUDY	17:16:21
09:20:57	54	STUDIO	STUDY	17:16:28
09:21:03	52	STUDIO	STUDY	17:16:35
09:21:10	54	STUDIO	STUDY	17:16:42
09:21:17	54	STUDIO	STUDY	17:16:49
09:21:24	54	STUDIO	STUDY	17:16:56
09:21:31	51	STUDIO	STUDY	17:17:03
09:21:38	54	STUDIO	STUDY	17:17:09
09:21:44	52	STUDIO	STUDY	17:17:16
09:21:51	53	STUDIO	STUDY	17:17:23
09:21:58	51	STUDIO	STUDY	17:17:30
09:22:05	53	STUDIO	STUDY	17:17:37
09:22:12	53	STUDIO	STUDY	17:17:44
09:22:18	52	STUDIO	STUDY	17:17:51
09:22:25	53	STUDIO	STUDY	17:17:57
09:22:32	51	STUDIO	STUDY	17:18:04
09:22:39	53	STUDIO	STUDY	17:18:11
09:22:46	52	STUDIO	STUDY	17:18:18
09:22:53	54	STUDIO	STUDY	17:18:25
09:23:00	51	STUDIO	STUDY	17:18:32
09:23:07	53	STUDIO	STUDY	17:18:38
09:23:13	51	STUDIO	STUDY	17:18:45
09:23:20	53	STUDIO	STUDY	17:18:52
09:23:27	53	STUDIO	STUDY	17:18:59
09:23:34	53	STUDIO	STUDY	17:19:06
09:23:41	55	STUDIO	STUDY	17:19:12
09:23:48	52	STUDIO	STUDY	17:19:19
09:23:55	54	STUDIO	STUDY	17:19:26
09:24:01	53	STUDIO	STUDY	17:19:33
09:24:08	52	STUDIO	STUDY	17:19:40
09:24:15	54	STUDIO	STUDY	17:19:47
09:24:22	55	STUDIO	STUDY	17:19:54
09:24:29	53	STUDIO	STUDY	17:20:00
09:24:36	52	STUDIO	STUDY	17:20:07
09:24:43	53	STUDIO	STUDY	17:20:14
09:24:50	54	STUDIO	STUDY	17:20:21
09:24:56	52	STUDIO	STUDY	17:20:28
09:25:03	52	STUDIO	STUDY	17:20:35
09:25:10	53	STUDIO	STUDY	17:20:42
09:25:17	54	STUDIO	STUDY	17:20:48
09:25:24	53	STUDIO	STUDY	17:20:55
09:25:31	55	STUDIO	STUDY	17:21:02
09:25:37	53	STUDIO	STUDY	17:21:09
09:25:44	53	STUDIO	STUDY	17:21:16
09:25:51	52	STUDIO	STUDY	17:21:23
09:25:58	53	STUDIO	STUDY	17:21:29
09:26:05	53	STUDIO	STUDY	17:21:36
09:26:12	53	STUDIO	STUDY	17:21:43
09:26:18	53	STUDIO	STUDY	17:21:50
09:26:25	53	STUDIO	STUDY	17:21:57
09:26:32	53	STUDIO	STUDY	17:22:04
09:26:39	53	STUDIO	STUDY	17:22:11
09:26:46	54	STUDIO	STUDY	17:22:18
09:26:53	52	STUDIO	STUDY	17:22:24
09:27:00	54	STUDIO	STUDY	17:22:31
09:27:06	54	STUDIO	STUDY	17:22:38
09:27:13	55	STUDIO	STUDY	17:22:45
09:27:20	54	STUDIO	STUDY	17:22:52
09:27:27	54	STUDIO	STUDY	17:22:59
09:27:34	53	STUDIO	STUDY	17:23:05
09:27:41	56	STUDIO	STUDY	17:23:12
09:27:48	54	STUDIO	STUDY	17:23:19
09:27:55	53	STUDIO	STUDY	17:23:26
09:28:01	55	STUDIO	STUDY	17:23:33
09:28:08	54	STUDIO	STUDY	17:23:40
09:28:15	54	STUDIO	STUDY	17:23:47
09:28:22	55	STUDIO	STUDY	17:23:53
09:28:29	52	STUDIO	STUDY	17:24:00
09:28:36	52	STUDIO	STUDY	17:24:07
09:28:43	54	STUDIO	STUDY	17:24:14
09:28:50	53	STUDIO	STUDY	17:24:21
09:28:56	53	STUDIO	STUDY	17:24:28
09:29:03	54	STUDIO	STUDY	17:24:35
09:29:10	54	STUDIO	STUDY	17:24:41
09:29:17	54	STUDIO	STUDY	17:24:48
09:29:24	52	STUDIO	STUDY	17:24:55
09:29:31	54	STUDIO	STUDY	17:25:02
09:29:38	54	STUDIO	STUDY	17:25:09
09:29:44	54	STUDIO	STUDY	17:25:16
09:29:51	55	STUDIO	STUDY	17:25:22
09:29:58	53	STUDIO	STUDY	17:25:29
09:30:05	52	STUDIO	STUDY	17:25:36
09:30:12	53	STUDIO	STUDY	17:25:43
09:30:19	54	STUDIO	STUDY	17:25:50
09:30:26	53	STUDIO	STUDY	17:25:56
09:30:33	54	STUDIO	STUDY	17:26:03
09:30:40	56	STUDIO	STUDY	17:26:10
09:30:46	54	STUDIO	STUDY	17:26:17
09:30:53	54	STUDIO	STUDY	17:26:24
09:31:00	53	STUDIO	STUDY	17:26:31
09:31:07	54	STUDIO	STUDY	17:26:38
09:31:14	56	STUDIO	STUDY	17:26:45
09:31:21	55	STUDIO	STUDY	17:26:51
09:31:27	55	STUDIO	STUDY	17:26:58
09:31:34	56	STUDIO	STUDY	17:27:05
09:31:41	54	STUDIO	STUDY	17:27:12
09:31:48	55	STUDIO	STUDY	17:27:19
09:31:55	53	STUDIO	STUDY	17:27:26
09:32:02	55	STUDIO	STUDY	17:27:33
09:32:09	54	STUDIO	STUDY	17:27:39
09:32:15	56	STUDIO	STUDY	17:27:46
09:32:22	55	STUDIO	STUDY	17:27:53
09:32:29	54	STUDIO	STUDY	17:28:00
09:32:36	55	STUDIO	STUDY	17:28:07
09:32:43	54	STUDIO	STUDY	17:28:14
09:32:50	55	STUDIO	STUDY	17:28:21
09:32:56	55	STUDIO	STUDY	17:28:28
09:33:03	53	STUDIO	STUDY	17:28:34
09:33:10	54	STUDIO	STUDY	17:28:41
09:33:17	53	STUDIO	STUDY	17:28:48
09:33:24	53	STUDIO	STUDY	17:28:55
09:33:31	53	STUDIO	STUDY	17:29:02
09:33:38	52	STUDIO	STUDY	17:29:09
09:33:44	54	STUDIO	STUDY	17:29:15
09:33:51	54	STUDIO	STUDY	17:29:22
09:33:58	54	STUDIO	STUDY	17:29:29
09:34:05	53	STUDIO	STUDY	17:29:36
09:34:12	54	STUDIO	STUDY	17:29:43
09:34:19	56	STUDIO	STUDY	17:29:50
09:34:26	56	STUDIO	STUDY	17:29:56
09:34:33	56	STUDIO	STUDY	17:30:03
09:34:39	57	STUDIO	STUDY	17:30:10
09:34:46	54	STUDIO	STUDY	17:30:17
09:34:53	55	STUDIO	STUDY	17:30:24
09:35:00	55	STUDIO	STUDY	17:30:31
09:35:07	56	STUDIO	STUDY	17:30:38
09:35:14	56	STUDIO	STUDY	17:30:44
09:35:20	57	STUDIO	STUDY	17:30:51
09:35:27	55	STUDIO	STUDY	17:30:58
09:35:34	54	STUDIO	STUDY	17:31:05
09:35:41	55	STUDIO	STUDY	17:31:12
09:35:48	56	STUDIO	STUDY	17:31:19
09:35:55	54	STUDIO	STUDY	17:31:26
09:36:02	57	STUDIO	STUDY	17:31:33
09:36:09	55	STUDIO	STUDY	17:31:39
09:36:15	54	STUDIO	STUDY	17:31:46
09:36:22	55	STUDIO	STUDY	17:31:53
09:36:29	54	STUDIO	STUDY	17:32:00
09:36:36	54	STUDIO	STUDY	17:32:07
09:36:43	55	STUDIO	STUDY	17:32:14
09:36:49	53	STUDIO	STUDY	17:32:21
09:36:56	55	STUDIO	STUDY	17:32:28
09:37:03	55	STUDIO	STUDY	17:32:34
09:37:10	57	STUDIO	STUDY	17:32:41
09:37:17	55	STUDIO	STUDY	17:32:48
09:37:24	52	STUDIO	STUDY	17:32:55
09:37:31	55	STUDIO	STUDY	17:33:02
09:37:38	55	STUDIO	STUDY	17:33:09
09:37:45	56	STUDIO	STUDY	17:33:16
09:37:51	55	STUDIO	STUDY	17:33:22
09:37:58	56	STUDIO	STUDY	17:33:29
09:38:05	57	STUDIO	STUDY	17:33:36
09:38:12	53	STUDIO	STUDY	17:33:43
09:38:19	54	STUDIO	STUDY	17:33:50
09:38:26	57	STUDIO	STUDY	17:33:57
09:38:32	54	STUDIO	STUDY	17:34:04
09:38:39	56	STUDIO	STUDY	17:34:11
09:38:46	55	STUDIO	STUDY	17:34:18
09:38:53	55	STUDIO	STUDY	17:34:24
09:39:00	55	STUDIO	STUDY	17:34:31
09:39:06	55	STUDIO	STUDY	17:34:38
09:39:13	58	STUDIO	STUDY	17:34:45
09:39:20	55	STUDIO	STUDY	17:34:52
09:39:27	56	STUDIO	STUDY	17:34:59
09:39:34	54	STUDIO	STUDY	17:35:05
09:39:41	57	STUDIO	STUDY	17:35:12
09:39:48	54	STUDIO	STUDY	17:35:19
09:39:55	55	STUDIO	STUDY	17:35:26
09:40:02	56	STUDIO	STUDY	17:35:33
09:40:08	56	STUDIO	STUDY	17:35:40
09:40:15	55	STUDIO	STUDY	17:35:47
09:40:22	54	STUDIO	STUDY	17:35:53
09:40:29	57	STUDIO	STUDY	17:36:00
09:40:36	55	STUDIO	STUDY	17:36:07
09:40:43	56	STUDIO	STUDY	17:36:14
09:40:49	57	STUDIO	STUDY	17:36:21
09:40:56	56	STUDIO	STUDY	17:36:28
09:41:03	55	STUDIO	STUDY	17:36:34
09:41:10	57	STUDIO	STUDY	17:36:41
09:41:17	54	STUDIO	STUDY	17:36:48
09:41:24	54	STUDIO	STUDY	17:36:55
09:41:31	55	STUDIO	STUDY	17:37:02
09:41:37	56	STUDIO	STUDY	17:37:09
09:41:44	55	STUDIO	STUDY	17:37:16
09:41:51	56	STUDIO	STUDY	17:37:22
09:41:58	57	STUDIO	STUDY	17:37:29
09:42:05	56	STUDIO	STUDY	17:37:36
